"Data Source","World Development Indicators",
"Nepal","NPL","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100000","119000","132000","122000","125000","155000","200000","238000","258000","286000","373000","415000","469000","561000","589000","765000","774000","862000","983000","","","","1197000","","","","","",
"Nauru","NRU","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","920000","1093000","1132000","1166000","1185000","1283000","1287000","1293000","1374000","1733000","1872000","1861000","1978000","1967000","1918000","2026000","2096000","2172000","2197000","2276000","2412000","2611000","2853000","3038000","3225000","511000","","",
"OECD members","OED","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","573108294.340894","605825498.083441","642904827.755098","679677027.63319","667042368.967831","662519504.14338","657584572.52914","680025751.01827","700513025.646572","783842500.681724","782447672.334772","788079466.263377","746445148.537548","750725208.884974","756246597.746272","767313596.513043","786624578.578234","780358507.920115","813932356.283965","849355803.639504","897596488.452157","922286548.239529","936358201.308735","","","",
"Oman","OMN","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2496000","2664000","2945000","3100000","2470000","2829000","3341000","3972000","4301000","4727000","5424000","5902000","6368000","5975000","6633000","1657000","","",
"Other small states","OSS","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Panama","PAN","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","185000","188000","194000","211000","221000","216000","200000","200000","227000","256000","285000","284000","314000","369000","336000","392000","414000","447000","619000","853000","965000","1051000","869000","1020000","1226000","401000","","",
"Peru","PER","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","508000","510000","577000","538000","513000","730000","1060000","1232000","1433000","1635000","1841000","1857000","1915000","1913000","1891000","2058000","2132000","2296000","2364000","2442000","2595000","2751000","2875000","3078000","3275000","791000","","",
"Philippines","PHL","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1615000","2121000","1930000","1817000","1755000","1670000","1787000","1969000","1803000","1920000","2144000","2745000","3066000","3355000","3188000","","","","","3488000","5115000","5703000","","","","1483000","","",
"Palau","PLW","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9000","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51000","","64000","65000","58000","52000","38000","92000","","","","","","","","","","","","","","","","","","","","",
"Poland","POL","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36387000","44713000","48610000","49328000","55097000","56677000","53122000","45043000","38730000","37226000","40841000","44696000","47561000","50243000","39270000","42760000","43270000","48290000","52580000","35400000","44300000","44500000","46700000","48600000","50600000","","","",
"Pre-demographic dividend","PRE","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1237000","1184000","1251000","1250000","1134000","1259000","1331000","1227000","1272000","1361000","1410000","1468000","1441000","1438000","1116000","980000","924000","876000","839000","793000","746000","789000","792000","","","","","",
"Korea, Dem. People's Rep.","PRK","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1361000","1490000","1502000","1893000","1941000","2195000","2486000","3100000","680000","","",
"Paraguay","PRY","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","427000","418000","369000","318000","281000","175000","157000","141000","153000","170000","188000","210000","242000","278000","288000","302000","347000","400000","440000","426000","1008000","1503000","1548000","1266000","1192000","214000","","",
"West Bank and Gaza","PSE","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","500282571.587875","526129612.269729","557051074.347646","555272074.781033","567795804.663324","567029753.837191","594526471.933663","613392162.734737","709156453.265939","726390765.956275","731319795.234111","711235050.200311","719820891.258102","734161121.618665","745568404.755788","758156232.252648","763952881.887598","788114608.2064","825414522.098376","874808571.412498","905881478.476755","928930206.150099","","","",
"French Polynesia","PYF","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63000","65000","","","","","","","","","","","","","88000","89000","84000","83000","","48000","55000","48000","55000","47000","63000","12000","","",
"Qatar","QAT","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Romania","ROU","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5737000","5748000","6243000","6893000","6274000","6388000","6408000","5757000","6497000","6972000","7140000","8906000","10980000","13072000","11723000","10905000","10936000","11149000","11364000","12299000","13118000","16128000","19953000","21039000","23066000","9510000","","",
"Russian Federation","RUS","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21329000","12260000","11182000","10635000","12631000","18371000","18030000","20428000","20572000","24507000","28416000","29107000","34285000","36538000","34276000","39323000","43726000","47813000","54069000","45889000","34550000","31659000","39629000","41964000","45330000","12361000","","",
"Rwanda","RWA","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Asia","SAS","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5180862.0415404","5751421.3729617","6058469.36657798","6278444.04857174","6739016.03899616","7177819.70151495","7315303.87776105","7919088.55177516","8739410.80337686","10087901.4320573","11604810.1766393","13066725.2507228","15516234.9908407","15344379.7705331","17197962.3456774","19412317.0751853","20968725.1513826","22344747.150398","23509162.405027","25813028.7789096","28561108.9773058","30648125.4072691","33358092.5852189","36499131.1668386","37266648.5441047","","","",
"Saudi Arabia","SAU","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4234000","5009000","2336000","4817000","4705000","6467000","18625000","15865399.4140625","20084259.765625","22535457.03125","22322601.5625","25054000","27618000","28748000","27425000","27196000","","","",
"Sudan","SDN","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","195000","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Senegal","SEN","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Singapore","SGP","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2867000","3305000","3671000","3745000","3971000","4444000","4363000","4399000","4221000","5165000","5159000","5533000","6024000","6828000","6961000","7342000","7753000","8048000","8647000","8903000","9125000","9474000","9889000","10378000","10711000","1543000","","",
"Solomon Islands","SLB","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sierra Leone","SLE","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6000","7000","13000","13000","20000","27000","13000","28000","63000","67000","71000","73000","72000","76000","99000","104000","111000","93000","61000","92000","110000","112000","122000","","","",
"El Salvador","SLV","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","348000","492000","627000","868000","787000","923000","933000","1001000","940000","1079000","1239000","1242000","1012000","","1345000","1421000","1469000","1462000","1515000","1515000","1618000","1804000","1871000","1788000","1899000","515000","","",
"San Marino","SMR","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (excluding high income)","SSA","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8600.00038146973","10300.0001907349","","","","","","","","","","","","","","",
"Suriname","SUR","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovak Republic","SVK","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2987000","3149000","3603000","3683000","3230000","2692000","3285000","2689000","2129000","2406000","2777000","3095000","3870000","4662000","5214000","","","",
"Slovenia","SVN","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6736000","6814000","5569000","5490000","5575000","5340000","5073000","4465000","4440000","4672000","4909000","5408000","5410000","5409000","6049000","1892000","","",
"Sweden","SWE","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22121000","19939000","19061000","6081000","","",
"Eswatini","SWZ","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1082000","1072000","1130000","1177000","1245000","1141000","1264000","1403000","1573000","1657000","1713000","1789000","1751000","1717000","1721000","488000","","",
"Sint Maarten (Dutch part)","SXM","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31000","29000","30000","31000","32000","36000","41000","53000","50000","48000","52000","55000","58000","54000","49000","59000","48000","45000","47000","50000","56000","68000","74000","72000","76000","19000","","",
"Syrian Arab Republic","SYR","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1746000","1871000","2299000","2411000","2994000","3863000","3492000","3299000","3997000","4309000","4564000","4042000","4196000","5253000","5215000","6259000","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58000","66000","39000","76000","79000","","","","56000","52000","","","5500","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18266208.5663235","20667597.4655224","22403418.5882078","23806450.6994927","24718026.0342553","28433416.0347656","33192114.1271828","32773176.5505007","36379886.768718","41526785.5840259","45087027.3527513","51153567.7841165","59704120.3731771","65407741.2878269","67057893.7872915","80833199.9354773","96258329.793876","112438994.682734","131359279.182833","153425771.652599","168142535.785341","178896138.02179","189774542.047939","199745794.687644","207926772.179593","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103902240.64595","105590705.729967","115387853.25338","126523625.567752","120107914.451003","116180035.96669","111527590.859262","118880525.378158","131897897.91164","142195981.623129","154147831.670128","161440288.618398","147862320.857775","159956286.406538","173796366.803685","187912954.979517","207108018.701058","178269882.990996","180141229.278772","181773707.044354","204344687.053711","218948144.645172","230131574.320451","","","",
"Togo","TGO","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","191000","216000","236000","269000","","","",
"Thailand","THA","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1820000","1845000","1660000","1412000","1655000","1909000","2011000","2250000","2152000","2709000","3047000","3382000","4018000","3908000","4653000","5451000","5397000","5721000","5970000","6444000","6794000","8204000","8963000","9966000","10446000","","","",
"Tajikistan","TJK","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4099.99990463257","6400.00009536743","2700.00004768372","","","","","","","","","","","15000","15000","19000","16000","22000","31000","31000","","","","",
"Turkmenistan","TKM","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21000","29000","31000","357000","","78000","111000","79000","34000","32000","33000","33000","38000","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","121070365.873895","122936270.003109","127736934.253233","129518304.86063","138591069.865953","150447226.445334","146275813.679943","147227983.985087","146648261.248282","154187895.501254","155775205.444687","150244605.82194","139215149.065192","138747910.143909","128358406.489759","124763533.789758","126189114.543304","128321824.522616","135844979.560643","137786239.705905","146490002.053908","154854095.3415","156386723.314085","145817951.477452","139218767.452109","","","",
"Timor-Leste","TLS","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Asia (IDA & IBRD)","TSA","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5104212.17752535","5666330.19265309","5968835.46987043","6185555.66847389","6639313.5842999","7071625.23047243","7207075.3545996","7801927.14972473","8610112.89035016","9938652.85783077","11433119.2273672","12873405.5472527","15286675.258785","15117362.6036261","16943521.7787287","19125115.5531028","20658496.8691903","22014160.8856421","23161348.8390597","25431129.9501325","28138552.8270597","30194692.2477008","32864565.9790369","35959133.4949891","36715295.5993054","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","261000","248000","","","","","","","","","","","","","270000","273000","","","","","","","","","","","","",
"Tunisia","TUN","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1778000","1428000","1381000","1526000","1480000","1632000","1669000","1939000","2274000","2312000","2241000","2302000","2743000","3118000","2623000","2250000","2303000","2897000","2873000","2637000","","1830000","","2515000","2781000","739000","","",
"Turkiye","TUR","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3981000","4261000","4633000","4601000","4758000","5284000","4856000","5131000","5928000","7299000","8246000","8275000","4956000","4893000","5561000","6557000","6282000","5803000","7526000","7982000","8751000","7892000","8887000","8383000","9651000","2243000","","",
"Tuvalu","TUV","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1899.99997615814","2200.00004768372","2900.00009536743","2799.99995231628","2700.00004768372","2599.99990463257","2299.99995231628","2200.00004768372","2000","2400.00009536743","","","","2099.99990463257","","","","","","","","","","","",
"Tanzania","TZA","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","157000","148000","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uganda","UGA","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","148000","241000","327000","153000","152000","184000","189000","231000","189000","254000","272000","337000","311000","324000","367000","469000","471000","511000","523000","568000","","","","","","",
"Ukraine","UKR","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17866000","16100000","15961000","17741000","20335000","21755000","23988000","22637000","23336000","25226000","27067000","27977000","29346000","11251000","","",
"Upper middle income","UMC","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","173324641.801636","168856922.022054","176481949.848471","180365853.073927","191743121.316043","214986549.545666","217718328.487477","221251780.064017","228983477.618726","250002201.941092","260450505.980148","263308137.532276","265937982.2091","276363701.227691","266022166.843657","280739180.579274","301908358.938651","324451951.44346","359284803.389127","373138094.885486","385909894.972583","404756512.811824","433512501.249671","435778612.756818","444865191.833333","","","",
"Uruguay","URY","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","562000","654000","778000","667000","531000","530000","495000","569000","658000","666000","635000","734000","826000","1027000","1534000","1816000","2281000","2396000","2217000","1715000","1789000","1947000","2199000","","","",
"United States","USA","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74031000","76803000","78481000","82758000","84540000","87973000","84755000","80883000","75880000","79655000","79215000","148511000","140364000","136148000","129954000","121574000","114089000","116329000","118968000","121699000","130364000","141526000","148045000","158445406.25","170930093.75","60549898.4375","","",
"Uzbekistan","UZB","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","246000","247000","202000","217000","183000","264000","400000","455000","572000","893000","1248000","1150000","1317000","1610000","","","3117000","2786000","3491000","3848000","5182000","8594000","8437000","","","",
"St. Vincent and the Grenadines","VCT","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","534000","511000","460000","752000","754000","954000","933000","881000","832000","816000","1067000","1095000","1410000","1745000","1651000","1477000","1719000","1734000","1931000","1589000","1539000","1530000","1079000","","","","","",
"British Virgin Islands","VGB","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","171000","166000","166000","140000","151000","145000","139000","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vanuatu","VUT","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11000","11000","11000","12000","12000","12000","11000","11000","12000","13000","14000","15000","16000","19000","20000","21000","22000","23000","26000","26000","27000","20299.9992370605","26299.9992370605","28399.9996185303","36400.0015258789","9399.99961853027","","",
"World","WLD","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","930066023.119418","982125955.071351","1043185310.63002","1122419166.95385","1121398703.97991","1127808612.10395","1130457013.89048","1201164309.27279","1254803571.94802","1383150801.52998","1425571395.95709","1453143997.14176","1397423333.50426","1457015079.9153","1504559275.56247","1564352744.61604","1641229335.67586","1651310269.20368","1744980358.24725","1820356515.25154","1934268135.44766","1991161436.61296","2034431899.10226","","","",
"Samoa","WSM","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58000","61000","56000","53000","51000","54000","52000","51000","52000","53000","43000","56000","57000","56000","51000","57000","54000","","55000","64000","69000","18500","","",
"Kosovo","XKX","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Zambia","ZMB","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Zimbabwe","ZWE","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","256000","69000","123000","213000","331000","","","","386000","498000","474000","541000","547000","593000","631000","650000","693000","720000","2946000","3182000","3393000","3192000","2768000","2288000","3275000","","","",
